R290,German studies not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other German studies categories. To be
R300,Italian studies,"The study of the Italian language, its structure, history, grammar and use. May include study of Italian culture and literature using the techniques of literary analysis and interpretation."
R310,Italian Language,"The study of the Italian language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation."
R320,Italian Literature,The study of Italian literature using the techniques of literary analysis and interpretation.
R330,Italian Society and Culture,The study of Italian society and culture.
R390,Italian studies not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Italian studies categories. To be used sparingly.
R400,Spanish studies,"The study of the Spanish language, its structure, history, grammar and use. May include study of Spanish culture and literature using the techniques of literary analysis and interpretation."
R410,Spanish Language,"The study of the Spanish language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation."
R411,Spanish Languages in other countries,"The study of the Spanish language, specific to its structure, history, grammar and use in countries other than Spain."
R420,Spanish Literature,The study of Spanish literature using the techniques of literary analysis and interpretation.
R430,Spanish Society and Culture,The study of Spanish society and culture.
R490,Spanish studies not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Spanish studies categories. To be used sparingly.
R500,Portuguese studies,"The study of the Portuguese language, its structure, history, grammar and use. May include study of Portuguese culture and literature using the techniques of literary analysis and interpretation."
R510,Portuguese Language,"The study of the Portuguese language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation."
R511,Portuguese Languages in other countries,"The study of the Portuguese language, specific to its structure, history, grammar and use in countries other than Portugal."
R520,Portuguese Literature,The study of Portuguese literature using the techniques of literary analysis and interpretation.
R530,Portuguese Society and Culture,The study of Portuguese society and culture.
R590,Portuguese studies not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Portuguese studies categories. To be used sparingly.
R600,Scandinavian studies,"The study of Scandinavian languages, their structure, history, grammar and use. May include study of Scandinavian culture and literature using the techniques of literary analysis and interpretation."
R610,Scandinavian Languages,"The study of Scandinavian languages, their structure, history, grammar and use. Includes acquisition, pronunciation and articulation."
R611,Swedish Language,"The study of the Swedish language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation."
R612,Norwegian Language,"The study of the Norwegian language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation."
R613,Finnish Language,"The study of the Finnish language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation."
R614,Danish Language,"The study of the Danish language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation."
R620,Scandinavian Literature,The study of Scandinavian literature using the techniques of literary analysis and interpretation.
R621,Swedish Literature,The study of Swedish literature using the techniques of literary analysis and interpretation.
R622,Norwegian Literature,The study of Norwegian literature using the techniques of literary analysis and interpretation.
R623,Finnish Literature,The study of Finnish literature using the techniques of literary analysis and interpretation.
R624,Danish Literature,The study of Danish literature using the techniques of literary analysis and interpretation.
R630,Scandinavian Society and Culture,The study of Scandinavian society and culture.
R631,Swedish Society and Culture,The study of Swedish society and culture.
R632,Norwegian Society and Culture,The study of Norwegian society and culture.
R633,Finnish Society and Culture,The study of Finnish society and culture.
R634,Danish Society and Culture,The study of Danish society and culture.
R690,Scandinavian studies not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Scandinavian studies categories. To be used sparingly.
R700,Russian and East European studies,"The study of Russian and East European languages, their structure, history, grammar and use. May include study of Russian and East European culture and literature using the techniques of literary analysis and interpretation."
R710,Russian and East European Languages,"The study of Russian and East European languages, their structure, history, grammar and use. Includes acquisition, pronunciation and articulation."
R711,Russian Language,"The study of the Russian language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation."
R712,Polish Language,"The study of the Polish language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation."
R713,Czech Language,"The study of the Czech language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation."
R720,Russian and East European Literature,The study of Russian and East European literature using the techniques of literary analysis and interpretation.
R721,Russian Literature,The study of Russian literature using the techniques of literary analysis and interpretation.
R722,Polish Literature,The study of Polish literature using the techniques of literary analysis and interpretation.
R723,Czech Literature,The study of Czech literature using the techniques of literary analysis and interpretation.
R730,Russian and East European Society and Culture,The study of Russian and East European society and culture.
R731,Russian Society and Culture,The study of Russian society and culture.
R732,Polish Society and Culture,The study of Polish society and culture.
R733,Czech Society and Culture,The study of Czech society and culture.
R790,Russian and East European studies not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Russian and East-European studies categories. To be used sparingly.
R900,"Others in European Languages, Literature and related subjects","Miscellaneous grouping for related subjects which do not fit into the other European Languages, Literature and related subjects categories. To be used sparingly."
R910,Other European Languages,"The study of other European languages, their structure, history, grammar and use. Includes acquisition, pronunciation and articulation."
R911,Dutch,"The study of the Dutch language, its structure, history, grammar and use. May include study of Dutch culture and literature using the techniques of literary analysis and interpretation."
R912,Flemish,"The study of the Flemish language, its structure, history, grammar and use. May include study of Flemish culture and literature using the techniques of literary analysis and interpretation."
R920,Other European Literature,The study of other European literature using the techniques of literary analysis and interpretation.
R930,Other European Societies and Cultures,The study of other European societies and cultures.
R990,"European Languages, Literature and related subjects not elsewhere","Miscellaneous grouping for related subjects which do not fit into the other Others in European Languages, Literature and related subjects categories. To be used sparingly."
T000,"Eastern, Asiatic, African, American and Australasian Languages, Literature",and related subjects
T100,Chinese studies,"The study of Chinese languages, their structure, history, grammar and use. May include study of Chinese culture and literature using the techniques of literary analysis and interpretation."
T110,Chinese Language Studies,"The study of Chinese languages, their structure, history, grammar and use. Includes acquisition, pronunciation and articulation."
T120,Chinese Literature Studies,The study of Chinese literature using the techniques of literary analysis and interpretation.
T130,Chinese Society and Culture studies,The study of Chinese society and culture.
T190,Chinese studies not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Chinese studies categories. To be used sparingly.
T200,Japanese studies,"The study of the Japanese languages, their structure, history, grammar and use. May include study of Japanese culture and literature using the techniques of literary analysis and interpretation."
T210,Japanese Language studies,"The study of the Japanese language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation."
T220,Japanese Literature studies,The study of Japanese literature using the techniques of literary analysis and interpretation.
T230,Japanese Society and Culture studies,The study of Japanese society and culture.
T290,Japanese studies not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Japanese studies. To be used sparingly.
T300,South Asian studies,"The study of South Asian languages, their structure, history, grammar and use. May include study of South Asian culture and literature using the techniques of literary analysis and interpretation."
T310,South Asian Language studies,"The study of South Asian languages, their structure, history, grammar and use. Includes acquisition, pronunciation and articulation."
T320,South Asian Literature studies,The study of South Asian literature using the techniques of literary analysis and interpretation.
T330,South Asian Society and Culture studies,The study of South Asian society and culture.
T390,South Asian studies not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other South Asian studies categories. To be used sparingly.
T400,Other Asian studies,"The study of other Asian languages, their structure, history, grammar and use. May include study of other Asian culture and literature using the techniques of literary analysis and interpretation."
T410,Other Asian Language studies,"The study of other Asian languages, their structure, history, grammar and use. Includes acquisition, pronunciation and articulation."
T420,Other Asian Literature studies,The study of other Asian literature using the techniques of literary analysis and interpretation.
T430,Other Asian Society and Culture studies,The study of other Asian societies and cultures.
T490,Other Asian Studies not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Other Asian Studies categories. To be used sparingly.
T500,African studies,"The study of the acquisition of African languages, their structure, history, grammar and use. May include study of African culture and literature using the techniques of literary analysis and interpretation."
T510,African Language studies,"The study of African languages, their structure, history, grammar and use."
T520,African Literature studies,The study of African literature using the techniques of literary analysis and interpretation.
T530,African Society and Culture studies,The study of African societies and cultures.
T590,African studies not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other African studies categories. To be used sparingly.
T600,Modern Middle Eastern studies,"The study of the acquisition of the modern Middle Eastern languages, their structure, history, grammar and use. May include study of Middle Eastern culture and literature using the techniques of literary analysis and interpretation."
T610,Modern Middle-Eastern Language studies,"The study of modern Middle-Eastern languages, their structure, history, grammar and use."
T620,Modern Middle-Eastern Literature studies,The study of modern Middle-Eastern literature using the techniques of literary analysis and interpretation.
T630,Modern Middle-Eastern Society and Culture studies,The study of modern Middle-Eastern societies and cultures.
T690,Modern Middle-Eastern studies not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Modern Middle-Eastern studies categories. To be used sparingly.
T700,American studies,"The study of the acquisition of American languages, their structure, history, grammar and use. May include study of American culture and literature using the techniques of literary analysis and interpretation."
T710,American Language studies,"The study of American languages, their structure, history, grammar and use."
T711,Latin American Language studies,"The study of Latin American languages, their structure, history, grammar and use."
T720,American Literature studies,The study of American literature using the techniques of literary analysis and interpretation.
T721,Latin American Literature studies,The study of Latin American literature using the techniques of literary analysis and interpretation.
T730,American Society and Culture studies,The study of American societies and cultures.
T731,Latin American Society and Culture studies,The study of Latin American societies and cultures.
T790,American studies not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into other American studies categories.
T800,Australasian studies,"The study of the acquisition of Australasian and South West Pacific languages, their structure, history, grammar and use. May include study of Australasian culture and literature using the techniques of literary analysis and interpretation."
T810,Australasian Language studies,"The study of Australasian and South West Pacific languages, their structure, history, grammar and use."
T820,Australasian Literature studies,The study of Australasian and South West Pacific literature using the techniques of literary analysis and interpretation.
T830,Australasian Society and Culture studies,The study of Australasian and South West Pacific societies and culture.
T890,Australasian studies not elsewhere classified,Miscellaneous grouping for related studies which do not fit into the other Australasian studies categories. To be used sparingly.
T900,"Others in Eastern, Asiatic, African, American and Australasian Languages,","Literature and related subjects Miscellaneous grouping for related subjects which do not fit into the other Eastern, Asiatic and African Languages, Literature and related subjects categories. To be used sparingly."
T910,"Others in Eastern, Asiatic, African, American and Australasian Languages","The study of other Eastern, Asiatic and African languages, their structure, history, grammar and use."
T920,"Others in Eastern, Asiatic, African, American and Australasian Literature","The study of other Eastern, Asiatic and African literature using the techniques of literary analysis and interpretation."
T930,"Others in Eastern, Asiatic, African, American and Australasian Societies and","Cultures The study of other Eastern, Asiatic and African societies and cultures."
T990,"Eastern, Asiatic, African, American and Australasian Languages, Literature","and related subjects not elsewhere classified Miscellaneous grouping for related subjects which do not fit into the other Others in Eastern, Asiatic and African Languages, Literature and related subjects categories. To be used sparingly."
V000,Historical and Philosophical studies,
V100,History by period,Recording and interpreting past events and social and political developments chronologically.
V110,Ancient History,"Historical studies of the period, including classical history, between c.C7th BC to c.C1st AD."
V120,Byzantine History,Historical studies of the period between c.C1st AD to c.C7th AD.
V130,Medieval History,Historical studies of the period between c.700 AD to c.1550 AD.
V140,Modern History,Historical studies of the period c.1550 AD to the present.
V141,Modern History 1500-1599,Historical studies of the period 1500-1599.
V142,Modern History 1600-1699,Historical studies of the period 1600-1699.
V143,Modern History 1700-1799,Historical studies of the period 1700-1799.
V144,Modern History 1800-1899,Historical studies of the period 1800-1899.
V145,Modern History 1900-1919,Historical studies of the period 1900-1919. Includes World War I studies.
V146,Modern History 1920-1949,Historical studies of the period 1920-1949. Includes World War II studies.
V147,Modern History 1950-1999,Historical studies of the period 1950-1999.
V148,Modern History 2000-2099,Historical studies of the period 2000-2099.
V190,History by Period not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the others in History by Period.
V200,History by area,Recording and interpreting past events and social and political developments geographically.
V210,British History,Historical studies focusing on the British Isles.
V211,Irish History,Historical studies of Ireland.
V212,Scottish History,Historical studies of Scotland.
V213,Welsh History,Historical studies of Wales.
V214,English History,Historical studies of England.
V220,European History,Historical studies focusing on continental Europe.
V221,French History,Historical studies of France.
V222,German History,Historical studies of Germany.
V223,Italian History,Historical studies of Italy.
V224,Iberian History,Historical studies of Spain and Portugal.
V225,Russian History,Historical studies of Russia.
V230,American History,Historical studies of the Americas.
V231,Canadian History,Historical studies of Canada.
V232,USA History,Historical studies of the United States of America.
V233,South American History,Historical studies of South and Latin America.
V234,Central American History,Historical studies of Central America.
V240,Asian History,Historical studies of Continental Asia.
V241,Chinese History,Historical studies of China.
V242,Indian History,Historical studies of the Indian sub-continent.
V243,South East Asian History,Historical studies of South East Asia.
V250,African History,Historical studies of continental Africa.
V251,North African History,Historical studies of North Africa.
V252,Central African History,Historical studies of Central and Equatorial Africa.
V253,Southern African History,Historical studies of Southern Africa including South Africa.
V254,East African History,Historical studies of East Africa.
V255,West African History,Historical studies of West Africa.
V260,Australasian History,Historical studies of the continent of Australasia.
V261,Australian History,Historical studies of Australia.
V262,New Zealand History,Historical studies of New Zealand.
V270,World History,Historical studies considered globally.
V271,International History,Historical studies of relations between nation states.
V290,History by Area not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the others in History by Area categories. To be used sparingly.
V300,History by topic,"The study of recording, interpreting and comparing developments of particular skills, artefacts, cultures or other areas of interest."
V310,Economic History,Study of the growth and development of economies in history. May include the study of industrialisation.
V320,Social History,The interpretation of the underlying processes of change in society. Includes the study of the growth and development of societies in history.
V321,Local History,Social historical study of a particular locality such as a town or village.
V322,Oral History,The study of spoken records as historical evidence.
V323,Family History,Genealogical study of family or personal descent.
V330,History of Religions,Historical study of religious movements and their interaction with other cultures.
V340,Intellectual History,The history of ideas and the study of intellectual movements.
V350,History of Art,Historical study of developments in the arts and consideration of art history methods and techniques. Includes the enhancement of visual awareness and expertise as an aspect of cultural history.
V360,History of Architecture,Historical study of building design and architectural movements.
V370,History of Design,Historical study of design styles and movements.
V380,History of Science,Investigation of the historical development of the sciences in their economic and cultural context. Includes the influence of non-scientific factors and the impact of science on society.
V381,History of Physics,Historical studies of natural philosophy and the physical sciences.
V382,History of Chemistry,Historical studies of the chemical sciences.
V383,History of Mathematics,Historical studies of the mathematical sciences.
V390,History by Topic not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the others in History by Topic categories. To be used sparingly.
V391,Military History,Historical studies of the development of armed forces and their deployment in warfare.
V400,Archaeology,"The study of human prehistory, development of early societies and the emergence of civilisation. Includes socio-historical analysis of the material remains from excavations of past cultures to reconstruct and understand the past."
V410,Egyptology,The archaeological study of the civilisations of ancient Egypt.
V420,Stone Age,The archaeology of the period of human culture characterised by the making and use of stone implements and artefacts.
V430,Bronze Age,"The archaeology of the period of human culture characterised by the making and use of bronze implements and artefacts, c. 4500BC - 500BC."
V440,Iron Age,"The archaeology of the period of human culture characterised by the making and use of iron implements and artefacts, c.1100 - C1st AD."
V450,Archaeological conservation,Methods of preserving artefacts from excavations for retrieval and analysis of archaeological information.
V460,Archaeological techniques,"Methods of surveying, field archaeology and palaeography."
V490,Archaeology not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the others in Archaeology categories. To be used sparingly.
V500,Philosophy,"The critical examination of fundamental beliefs about meaning, truth and reality, right and wrong."
V510,Metaphysics,Consideration of the problems in the theories of being and thought.
V511,Epistemology,The study of the theory of knowledge.
V520,Moral Philosophy,The study of the concept of morality and codes of behaviour.
V530,Scholastic Philosophy,Consideration of philosophical thought of the medieval period.
V540,Social Philosophy,Consideration of philosophical questions about an individual's responsibility and obligations to society.
V550,Philosophy of Science,"The study of the philosophy of the Sciences, including scientific methodology, the nature of scientific knowledge and the use of formal logic."
V560,Mental Philosophy,The study of the philosophy of thinking and the mind.
V590,Philosophy not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Philosophy categories. To be used sparingly.
V600,Theology and Religious studies,The study of the nature of divinity and of beliefs in their social context.
V610,Theology,"Interpretation of doctrinal concepts such as faith, revelation and grace."
V620,Religious studies,Identification and classification of religions and the comparative study of the world's religious traditions.
V621,Christian studies,"The theory and practice of Roman Catholic, Protestant, Orthodox and other Christian denominations."
V622,Islamic studies,The theory and practice of Islam.
V623,Judaism,The theory and practice of Jewish religion.
V624,Hinduism,The theory and practice of the Hindu religious tradition.
V625,Buddhism,The theory and practice of Buddhist religious tradition.
V626,Other Asian Religious studies,The theory and practice of other Asian religions.
V627,Comparative Religious studies,"The comparative study of different religious beliefs, customs and observations."
V630,Divinity,Investigation into the nature of a deity and other divine beings.
V640,Religious writings,"The study and interpretation of religious writings in their historical, theological and philosophical contexts."
V641,The Bible and Christian texts,"Includes study of the Old and New Testaments, the apocryphal writings and patristic exegesis."
V642,The Qu'ran and Islamic texts,Includes study of the Qu'ran (Koran) and interpretation of Sharia.
V643,The Torah and Judaic texts,Includes study of the Torah and Talmudic interpretation.
V644,Asian religious texts,"Includes study of the Bhagavad-Gita, Tripitaka, Vedic, Taoist and Confucian texts."
V645,Comparative religious texts,"Critical interpretation, comparison and analysis of religious texts."
V650,Pastoral studies,The study of religious practice in its social setting. It includes the work of the Ministry in religious education.
V690,Theology and Religious studies not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Theology and Religious studies categories. To be used sparingly.
V900,Others in Historical and Philosophical studies,Miscellaneous grouping for related subjects which do not fit into the other Historical and Philosophical studies categories. To be used sparingly.
V990,Historical and Philosophical studies not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Others in Historical and Philosophical studies categories. To be used sparingly.
W000,Creative Arts and Design,
W100,Fine Art,The aesthetic representation in one medium of what is reality in another. Encompasses all artistic media.
W110,Drawing,"The study of/training in the expression of emotions, ideas or views of reality through representation by lines on a surface. Includes the use of such media as pen & ink, pencil, charcoal, pastel etc."
W120,Painting,"The study of/training in the expression of emotions, ideas or views of reality through representation by the application of paints and chemical colour substances to canvasses or other materials."
W130,Sculpture,"The representation of reality using three-dimensional media e.g. stone, metal, wood etc."
W140,Printmaking,"The study of/training in the expression of emotions, ideas or views of reality by rendering art concepts onto surfaces and transferring images, via ink or dyes, onto paper or fabric."
W150,Calligraphy,The study of/training in the artistic construction of hand-written text.
W160,Fine Art Conservation,"The study of the conservation, protection and restoration of fine art artefacts."
W190,Fine Art not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Fine Art categories. To be used sparingly.
W200,Design studies,"The study of design for everyday objects, taking into account technology and commerce as well as appearance and current art thinking. May involve the use of computers as design tools."
W210,Graphic Design,The study of/training in the use of artistic techniques effectively to communicate ideas and information to business and consumer audiences via forms of printed media.
W211,Typography,The study of/training in the use of artistic techniques in the design and production of printed matter.
W212,Multimedia Design,The study of/training in the use of artistic techniques in design using a variety of materials.
W213,Visual Communication,The study of/training in the use of artistic techniques in design to impart information.
W220,Illustration,The study of/training in the use of artistic techniques effectively to communicate ideas and information to business and consumer audiences via drawn or painted images.
W230,Clothing/Fashion Design,The study of/training in the design and use of textiles and other materials to create items of apparel.
W231,Textile Design,The study of/training in the design of textiles.
W240,Industrial/Product Design,"The study of/training in the design of industrial and consumer products to meet aesthetic, functional and commercial requirements."
W250,Interior Design,"The study of/training in the use of artistic techniques in the planning, designing, equipping and furnishing of residential, commercial and public interior spaces."
W260,Furniture Design,"The study of/training in the design of furniture for residential, commercial and public environments."
W270,Ceramics Design,The study of/training in the design of ceramic artefacts.
W280,Interactive and Electronic Design,The study of/training in the design of non static computer-generated images.
W290,Design studies not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Design studies categories. To be used sparingly.
W300,Music,"The study of melody, harmony and rhythm produced in accordance with specified patterns and sequences. May include performance, theory and history of music."
W310,Musicianship/Performance studies,The study of/training in the mastering of musical instruments and performing art as solo and/or ensemble performers.
W330,History of Music,The study of the historical development of music and musical styles.
W340,Types of Music,The study of specific types and variants of musical genres.
W350,Musicology,"The systematic study of the forms and methods of music art, and the functions of music in societies and cultures."
W360,Musical Instrument History,Historical studies of the development of musical instruments in the context of changing styles of playing and performance.
W390,Music not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Music categories. To be used sparingly.
W400,Drama,"The study of and/or training in acting and stagecraft. May include the study of theatre management and the supervision and production of scenery, costume, lighting, etc."
W410,Acting,"The study of/training in the communication of dramatic information, ideas, moods, and feelings through the achievement of naturalistic and believable behaviour in imaginary circumstances."
W420,Directing for Theatre,The study of/training in the supervision and direction of dramatic performances.
W430,Producing for Theatre,The study of/training in the techniques and principles involved in the production of theatrical performances other than acting and directing.
W440,Theatre studies,The study of the technical aspects of theatrical performances.
W450,Stage Management,"The study of/training in the management of lighting, props, scenery and other technical items associated with theatrical performances."
W451,Theatrical Wardrobe Design,The study of/training in the design of costumes for theatrical performances.
W452,Theatrical Make-up,The study of/training in the application of make-up and/or face and body paints for theatrical performances.
W460,Theatre Design,The study of the design of theatres and theatre productions.
W461,Stage Design,"The study of the design of sets and scenery for use in theatres, film and television."
W490,Drama not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Drama categories. To be used sparingly.
W500,Dance,"The study of and/or training in the movement of the body, particularly in time to music. May include some study of/training in music and/or drama."
W510,Choreography,The study of/training in the arrangement and planning of staged dance.
W520,Body Awareness,The study of the human body in relation to its capabilities in generating artistic forms in dance.
W530,History of Dance,The study of the development of dance in societies and cultures.
W540,Types of Dance,The study of/training in the specific styles and genres of dance.
W590,Dance not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Dance categories. To be used sparingly.
W600,Cinematics and Photography,The study of all aspects of film making.
W610,Moving Image Techniques,The study of the techniques and principles associated with the production of moving image sequences.
W611,Directing Motion Pictures,The study of/training in the direction and arrangement of equipment and actors in the production of a moving image sequence.
W612,Producing Motion Pictures,The study of/training in all aspects of the production of a moving image sequence other than acting and directing.
W613,Film & Sound Recording,The study of/training in the recording of audio and video elements in the production of a moving image sequence.
W614,Visual and Audio Effects,The study of/training in the production of special visual and/or audio effects in the production of moving image sequences.
W615,Animation Techniques,"The study of/training in the particular techniques associated with the creation of the illusion of movement in a video sequence, by the filming of successive drawings or the positions of puppets."
W620,Cinematography,The study of the purely artistic elements of moving image sequences.
W630,History of Cinematics and Photography,The study of the development of moving image and still image generation.
W631,History of Cinematics,The study of the development of the generating of moving images.
W632,History of Photography,The study of the development of the generating of still images.
W640,Photography,The study of/training in all aspects in the creation of still images on photographic film or plates.
W690,Cinematics and Photography not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Cinematics and Photography categories. To be used sparingly.
W700,Crafts,The study of the use of a variety of materials individually and in combination to create pleasing and useful items. Includes a high proportion of practical work.
W710,Fabric and Leather Crafts,The study of all crafts which are based upon the source materials of fabric and leather.
W711,Needlecraft,The study of crafts which draw upon the use of needles in create and decorate fabric and leather artefacts.
W712,Dressmaking,The study of/training in the creation of items of apparel.
W713,Soft Furnishing,The study of/training in the creation of soft furnishing items.
W714,Weaving,"The craft of interweaving fibres of material, such as cotton, wool, etc."
W715,Leatherwork,The craft involved with the creation or decoration of items made from animal skin.
W720,Metal Crafts,The study of all crafts which use metals as a source material.
W721,Silversmithing/Goldsmithing,The craft of creating artefacts using the materials of silver and gold.
W722,Blacksmithing,The craft of creating artefacts from iron.
W723,Clock/Watchmaking,The craft of creating chronometers.
W730,Wood Crafts,The study of all crafts which involve the use of wood as a source material.
W731,Carpentry/Joinery,"The craft of laying-out, fabricating, erecting, installing and repairing wooden structures and fixtures."
W732,Cabinet making,The craft of creating items of wooden furniture.
W733,Marquetry and Inlaying,"The craft of decorating wooden items by inlaying patterns of thin layers of wood, brass, ivory etc."
W734,Veneering,"The craft of bonding thin outer layers of wood, brass, ivory etc to items for decorative purposes."
W740,Surface Decoration,The study of all crafts which involve changing the appearance of objects by adding ornament or colour to their outer layer.
W750,Clay and Stone Crafts,"The study of all crafts which involve the use of clay, stone and related materials."
W751,Pottery,The craft of creating vessels and artefacts from fired clay.
W752,Tile Making,The craft of creating decorative and functional tiles from clay and ceramic materials.
W753,Stone Crafts,The craft of creating decorative and functional items from stone. May include dry-stone walling.
W760,Reed Crafts,The study of all crafts which involve the use of reeds and related materials.
W761,Basketry,The craft of constructing containers from interwoven cane or reeds.
W762,Thatching,"The study of the craft of traditional roofing using straw, reeds or similar materials."
W770,Glass Crafts,All crafts which involve the use of glass as a source material.
W771,Glassblowing,The craft of constructing glass vessels by means of blowing into molten glass.
W780,Paper Crafts,The study of all crafts which involve the making or use of paper as a source material.
W781,Bookbinding,The craft of constructing decorative and ornate bindings for hand-printed books.
W782,Origami,The Japanese craft of folding paper into decorative shapes and figures.
W790,Crafts not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Crafts categories. To be used sparingly.
W800,Imaginative Writing,The study of the creation of fictional text.
W810,Scriptwriting,The study of/training in the writing of scripts for theatre/television or motion picture productions.
W820,Poetry Writing,The study of/training in the writing of poems.
W830,Prose Writing,The study of/training in the writing of prose.
W890,Imaginative Writing not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Imaginative Writing categories. To be used sparingly.
W900,Others in Creative Arts and Design,Miscellaneous grouping for related subjects which do not fit into the other Creative Arts and Design categories. To be used sparingly.
W990,Creative Arts and Design not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Others in Creative Arts and Design categories. To be used sparingly.
X000,Education,
X100,Training Teachers,"The training of others to impart, explain and disseminate knowledge, skills and learning to a third party."
X110,Training Teachers - Nursery,"The training of others to impart, explain and disseminate knowledge, skills and learning to pre-school children."
X120,Training Teachers - Primary,"The training of others to impart, explain and disseminate knowledge, skills and learning to children in school years 1 to 6 inclusive."
X121,Training Teachers - Infant (key stage 1),"The training of others to impart, explain and disseminate knowledge, skills and learning to children in school years 1 and 2 inclusive."
X122,Training Teachers - Junior (key stage 2),"The training of others to impart, explain and disseminate knowledge, skills and learning to children in school years 3 to 6 inclusive."
X130,Training Teachers - Secondary,"The training of others to impart, explain and disseminate knowledge, skills and learning to children in school years 7 to 11 inclusive."
X131,Training Teachers - (key stage 3),"The training of others to impart, explain and disseminate knowledge, skills and learning to children in school years 7 to 9 inclusive."
X132,Training Teachers - (key stage 4),"The training of others to impart, explain and disseminate knowledge, skills and learning to children in school years 10 to 11 inclusive."
X140,Training Teachers - Tertiary,"The training of others to impart, explain and disseminate knowledge, skills and learning to people above school year 11."
X141,Training Teachers - Further Education,"The training of others to impart, explain and disseminate knowledge, skills and learning to people in education years 12 to 13 inclusive."
X142,Training Teachers - Higher Education,"The training of others to impart, explain and disseminate knowledge, skills and learning to people registered on a higher education course."
X150,Training Teachers - Adult Education,"The training of others to impart, explain and disseminate knowledge, skills and learning to adults. May include teaching of management training techniques, restructuring of teaching methods to take account of part-time study etc."
X151,Training Teachers - Coaching,"The training of others to impart, explain and disseminate knowledge, skills and learning to sportsmen and women."
X160,Training Teachers - Specialist,"The training of others to use non-standard methods to impart, explain and disseminate knowledge, skills and learning to people with particular learning requirements."
X161,Training Teachers - Special Needs,"The training of others to use non-standard methods to impart, explain and disseminate knowledge, skills and learning to people with special needs."
X162,Teaching English as a Foreign Language (TEFL),The training of others to use non-standard methods to teach English to people whose first language is not English.
X190,Training Teachers not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into other Training Teachers categories. To be used sparingly.
X200,Research and Study Skills in Education,The study of investigative method and the collection of information with the aim of improving individual learning ability and efficiency.
X210,Research skills,The study of investigative method and the collection of information.
X220,Study skills,The study of individual learning ability and techniques with the aim of improving their efficacy and efficiency.
X290,Research and Study skills not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into other Research and Study skills categories. To be used sparingly.
X300,Academic studies in Education,"The study of teaching and learning, the arrangement of the curriculum, and the investigation of the learning process in order to improve group learning ability and efficiency."
X310,Academic studies in Nursery Education,"The study of teaching and learning, the arrangement of the curriculum, and the investigation of the learning process in order to improve learning ability and efficiency in pre-school children."
X320,Academic studies in Primary Education,"The study of teaching and learning, the arrangement of the curriculum, and the investigation of the learning process in order to improve learning ability and efficiency in children in school years 1 to 6 inclusive."
X330,Academic studies in Secondary Education,"The study of teaching and learning, the arrangement of the curriculum, and the investigation of the learning process in order to improve learning ability and efficiency in children in school years 7 to 11 inclusive."
X340,Academic studies in Tertiary Education,"The study of teaching and learning, the arrangement of the curriculum, and the investigation of the learning process in order to improve learning ability and efficiency in people above school year 11."
X341,Academic studies in Further Education,"The study of teaching and learning, the arrangement of the curriculum, and the investigation of the learning process in order to improve learning ability and efficiency in people in education years 12 to 13 inclusive."
