RU0321,"Ural State University A.M. Gorky, Ekaterinburg",RU
RU0322,"Ural State University of Economics, Ekaterinburg",RU
RU0323,"Ural State University of Forestry Engineering, Ekaterinburg",RU
RU0324,"Ural State University of Railway Transport, Ekaterinburg",RU
RU0325,Vladimir State Pedagogical University,RU
RU0326,Vladimir State University,RU
RU0327,Vladivostok State University of Economics,RU
RU0328,Vladivostok State University of Medicine,RU
RU0329,Volgograd State Pedagogical University,RU
RU0330,Volgograd State Technical University,RU
RU0331,Volgograd State University,RU
RU0332,Vologda National Technical University,RU
RU0333,Vologda State Pedagogical University,RU
RU0334,Volzhsky University V.N. Tatischev (Institute),RU
RU0335,Voronezh State Agricultural University,RU
RU0336,Voronezh State Architectural-Building University,RU
RU0337,Voronezh State Pedagogical University,RU
RU0338,Voronezh State Technical University,RU
RU0339,Voronezh State University,RU
RU0340,"Vyatka State Pedagogical University, Kirov",RU
RU0341,"Vyatka State University, Kirov",RU
RU0342,Zabaykal&#39;e Region State Pedagogical University N.G. Chernyshevsky,RU
RU0343,"Zaryzin Orthodox Institute (University) of Sergy Radonezhsky, Volgograd",RU
RU0344,"Ilya Repin St. Petersburg State Academic Institute Of Fine Arts, Sculpture And Architecture",RU
RU0345,Finance Academy under the Government of the Russian Federation,RU
SA0001,Al Jouf University,SA
SA0002,Al-Faisal Private University,SA
SA0003,Al-Qassim University,SA
SA0004,Arab Open University,SA
SA0005,Girls University,SA
SA0006,Hail University,SA
SA0007,Imam Muhammad Ibn Saud Islamic University,SA
SA0008,Jazan University,SA
SA0009,King Abdulaziz University,SA
SA0010,King Fahd Security College,SA
SA0011,King Fahd University of Petroleum &#38; Minerals,SA
SA0012,King Faisal University,SA
SA0013,King Khalid University,SA
SA0014,King Saud University (known as University of Riyadh 1957-1982),SA
SA0015,King Saud University for Health Sciences,SA
SA0016,Naif Arab University for Security Sciences (NAUSS),SA
SA0017,Prince Sultan College for Tourism and Hotel Management,SA
SA0018,Prince Sultan Private University,SA
SA0019,Taibah University,SA
SA0020,Taif University,SA
SA0021,The Islamic University of Medina,SA
SA0022,Umm-Al-Qura University,SA
SD0001,Africa International University,SD
SD0002,Al Fashir University,SD
SD0003,Al Neelain University (Khartoum Branch of the University of Cairo until 1991),SD
SD0004,Al Zaim Al Zahari University,SD
SD0005,"Higher Institute for Banking Studies, Khartoum",SD
SD0006,Omdurman Islamic University,SD
SD0007,Sudan Open University,SD
SD0008,Sudan University for Sciences and Technology,SD
SD0009,University of Al Imam Al Mahadi,SD
SD0010,University of Bahr El-Gazal,SD
SD0011,University of Bakht El-Ruda,SD
SD0012,University of Blue Nile,SD
SD0013,University of Dongola,SD
SD0014,University of El Dalanj,SD
SD0015,University of Gadarif,SD
SD0016,University of Gezira,SD
SD0017,University of Juba,SD
SD0018,University of Kassala,SD
SD0019,University of Khartoum,SD
SD0020,University of Kordofan,SD
SD0021,University of Nayyala,SD
SD0022,University of Sennar,SD
SD0023,University of Shendi,SD
SD0024,University of the Holy Quran and Islamic Sciences,SD
SD0025,University of the Nile Valley,SD
SD0026,University of the Red Sea,SD
SD0027,University of Upper Nile,SD
SD0028,University of Western Kordofan,SD
SD0029,University of Zalinji,SD
SE0001,Blekinge Institute of Technology (Blekinge Tekniska H&#246;gskola),SE
SE0002,Bor&#229;s University College (H&#246;gskolan i Bor&#229;s),SE
SE0003,Chalmers University of Technology (Chalmers Tekniska H&#246;gskola),SE
SE0004,Dalarna University College (H&#246;gskolan Dalarna),SE
SE0005,G&#228;vle University College (H&#246;gskolan i G&#228;vle),SE
SE0006,G&#246;teborg University (G&#246;teborgs Universitet),SE
SE0007,Gotland University College (H&#246;gskolan p&#229; Gotland),SE
SE0008,Halmstad University College (H&#246;gskolan i Halmstad),SE
SE0009,Kalmar University College (H&#246;gskolan i Kalmar),SE
SE0010,Karlstad University (Karlstads Universitet),SE
SE0011,Karolinska Institute (Karolinska Insitutet),SE
SE0012,Kristianstad University College (H&#246;gskolan i Kristianstad),SE
SE0013,Link&#246;ping University (Link&#246;pings Universitet),SE
SE0014,Lule&#229; University of Technology (Lule&#229; Tekniska Universitet),SE
SE0015,Lund University (Lunds Universitet),SE
SE0016,M&#228;lardalen University College (M&#228;lardalens H&#246;gskola),SE
SE0017,Malm&#246; University College (H&#246;gskolan i Malm&#246;),SE
SE0018,Mid-Sweden University College (Mitth&#246;gskolan),SE
SE0019,&#214;rebro University (&#214;rebro Universitet),SE
SE0020,Royal Institute of Technology (Kungliga Tekniska H&#246;gskolan),SE
SE0021,Sk&#246;vde University College (H&#246;gskolan i Sk&#246;vde),SE
SE0022,S&#246;dert&#246;rn University College (S&#246;dert&#246;rns H&#246;gskola),SE
SE0023,Stockholm Institute of Education (L&#228;rarh&#246;gskolan i Stockholm),SE
SE0024,Stockholm School of Economics (Handelshogsk&#246;lan),SE
SE0025,Stockholm University (Stockholms Universitet),SE
SE0026,Stockholm University College of Physical Education and Sports (Idrottsh&#246;gskolan i Stockholm),SE
SE0027,The Swedish University of Agricultural Sciences (Sveriges lantbruksuniversltet),SE
SE0028,Trollh&#228;ttan/Uddevalla University College (H&#246;gskolan i Trollh&#228;ttan/Uddevalla),SE
SE0029,Ume&#229; University (Ume&#229; Universitet),SE
SE0030,Uppsala University (Uppsala Universitet),SE
SE0031,V&#228;xj&#246; University (V&#228;xj&#246; Universitet),SE
SG0001,LASALLE-SIA College of the Arts,SG
SG0002,Nanyang Academy of Fine Arts (NAFA),SG
SG0004,National University of Singapore,SG
SG0005,Ngee Ann Polytechnic (NP),SG
SG0006,Singapore Management University,SG
SG0008,Singapore Institute of Management (SIM University),SG
SI0001,"University of Ljubljana, Ljubljana",SI
SI0002,"University of Maribor, Maribor",SI
SI0003,University of Primorska,SI
SK0001,Academy of Arts in Bansk&#225; Bystrica,SK
SK0002,Academy of Fine Arts and Design in Bratislava,SK
SK0003,Academy of Performing Arts in Bratislava,SK
SK0004,Academy of Police in Bratislava,SK
SK0005,Alexander Dub&#232;ek University of Tren&#232;&#237;n,SK
SK0006,Catholic University in Ruzomberok,SK
SK0007,Comenius University in Bratislava,SK
SK0008,General Milan Rastislav Stef&#225;nik Armed Forces Academy in Liptovsk&#253; Mikul&#225;s,SK
SK0009,J&#225;n Selye University in Kom&#225;rno,SK
SK0010,Matej Bel University in Bansk&#225; Bystrica,SK
SK0011,Pavol Jozef Saf&#225;rik University in Kosice,SK
SK0012,Slovak Medical University in Bratislava,SK
SK0013,Slovak University of Agriculture in Nitra,SK
SK0014,Slovak University of Technology in Bratislava,SK
SK0015,Technical University of Kosice,SK
SK0016,University of Constantinus the Philosopher in Nitra,SK
SK0017,University of Economics in Bratislava,SK
SK0018,University of Presov,SK
SK0019,University of St. Cyril and Methodius of Trnava,SK
SK0020,University of Technology in Zvolen,SK
SK0021,University of Trnava,SK
SK0022,University of Veterinary Medicine in Kosice,SK
SK0023,University of Zilina,SK
SL0001,Njala University,SL
SL0002,University of Sierra Leone,SL
SN0001,Universit&#233; Cheikh Anta Diop,SN
SN0002,Universit&#233; Dakar Bourguiba,SN
SN0003,Universit&#233; Gaston Berger de Saint-Louis,SN
SO0001,Mogadishu University,SO
SO0002,National University of Somalia,SO
SO0003,"Somali Institute of Development, Administration and Management (SIDAM)",SO
SO0004,University of Hargeisa,SO
SV0001,"Universidad Albert Einstein, San Salvador",SV
SV0002,"Universidad Americana, San Salvador",SV
SV0003,"Universidad Aut&#243;noma de Santa Ana, Santa Ana",SV
SV0004,"Universidad Capitain General Gerado Barrios, San Miguel",SV
SV0005,"Universidad Cat&#243;lica de Occidente, Santa Ana",SV
SV0006,"Universidad Centroamericana Jos&#233; Simeon Ca&#241;as, San Salvador",SV
SV0007,"Universidad Cristiana de las Asambleas de Dios, San Salvador",SV
SV0008,"Universidad de Administraci&#243;n de Negocios, San Salvador",SV
SV0009,"Universidad de Ciencia y Desarrollo, San Salvador",SV
SV0010,"Universidad de Educaci&#243;n Integral (Sistema Modular), San Salvador",SV
SV0011,"Universidad de El Salvador, San Salvador",SV
SV0012,"Universidad de La Paz, San Miguel",SV
SV0013,"Universidad de Oriente, San Miguel",SV
SV0014,"Universidad de Sonsonate, Sonsonate",SV
SV0015,"Universidad Don Bosco, San Salvador",SV
SV0016,"Universidad Dr. Andres Bello, San Salvador",SV
SV0017,"Universidad Dr. Jos&#233; Mat&#237;as Delgado, Nuevo San Salvador",SV
SV0018,"Universidad Dr. Manuel Luis Escamilla, San Salvador",SV
SV0019,"Universidad Evang&#233;lica de El Salvador, San Salvador",SV
SV0020,"Universidad Francisco Gavidia, San Salvador",SV
SV0021,"Universidad Interamericana Simon Bol&#237;var, San Miguel",SV
SV0022,"Universidad las Am&#233;ricas de El Salvador, San Salvador",SV
SV0023,"Universidad Leonardo Da Vinci, San Salvador",SV
SV0024,"Universidad Luterana Salvdore&#241;a, San Salvador",SV
SV0025,"Universidad Metropolitana de El Salvador, San Salvador",SV
SV0026,"Universidad Modular Abierta, San Salvador",SV
SV0027,"Universidad Monse&#241;or Oscar Arnulfo Romeo, San Salvador",SV
SV0028,"Universidad Nuevo San Salvador, San Salvador",SV
SV0029,"Universidad Occidental de El Salvador, Santa Ana",SV
SV0030,"Universidad Panamericana, San Salvador",SV
SV0031,"Universidad Pedagogica de El Salvador, San Salvador",SV
SV0032,"Universidad Polit&#233;cnica de El Salvador, San Salvador",SV
SV0033,"Universidad Salvadore&#241;a Albert Masferrer (USAM), San Salvador",SV
SV0034,"Universidad Salvadore&#241;a Isaac Newton, San Salvador",SV
SV0035,"Universidad Salvadore&#241;a, San Salvador",SV
SV0036,"Universidad San Jorge, San Salvador",SV
SV0037,"Universidad Santaneca de Ciencia y Tecnolog&#237;a, Santa Ana",SV
SV0038,"Universidad Suizo Salvadore&#241;a, San Salvador",SV
SV0039,"Universidad T&#233;cnica Latinoamericana, Nuevo San Salvador",SV
SV0040,"Universidad Tecnol&#243;gica, San Salvador",SV
SV0041,"Universidad Tom&#225;s Alba Edison, San Salvador",SV
SY0001,Al Furat University,SY
SY0002,Al-Baath University,SY
SY0003,Aleppo University,SY
SY0004,Syrian Virtual University,SY
SY0005,"Tishreen University, Lattakia",SY
SY0006,University of Damascus,SY
TH0001,"Asian Institute of Technology (AIT), Bangkok",TH
TH0002,Asian University of Science and Technology,TH
TH0003,Assumption University,TH
TH0004,Bangkok University,TH
TH0005,Burapha University,TH
TH0006,Chaopraya University,TH
TH0007,Chiang Mai University,TH
TH0008,Christian University,TH
TH0009,Chulalongkorn University,TH
TH0010,Dhurakijpundit University,TH
TH0011,Eastern Asia University (EAU),TH
TH0012,Hatyai University,TH
TH0013,Huachiew Chalermprakiet University,TH
TH0014,Kasem Bundit University,TH
TH0015,Kasetsart University,TH
TH0016,Khon Kaen University,TH
TH0017,King Mongkut&#39;s Institute of Technology (KMIT),TH
TH0018,Krirk University,TH
TH0019,Mae Fah Luang University,TH
TH0020,Maejo University,TH
TH0021,Mahanakorn University of Technology,TH
TH0022,Mahasarakham University,TH
TH0023,Mahidol University,TH
TH0024,Nakhorn Phanom University,TH
TH0025,Naresuan University,TH
TH0026,National Institute of Development Administration,TH
TH0027,Nivadhana University,TH
TH0028,"North Eastern University, Khon Kaen",TH
TH0029,North-Chiang Mai University,TH
TH0030,Pathumthani University,TH
TH0031,Payap University,TH
TH0032,Phakklang University,TH
TH0033,Prince of Songkla University,TH
TH0034,Princes of Narathiwat University,TH
TH0035,Ramkhamhaeng University,TH
TH0036,Rangsit University,TH
TH0037,Ratchathani University,TH
TH0038,Rattana Bundit University,TH
TH0039,Saint John&#39;s University,TH
TH0040,Shinawatra University,TH
TH0041,Siam University,TH
TH0042,Silpakorn University,TH
TH0043,South-East Asia University,TH
TH0044,Srinakharinwirot University,TH
TH0045,Sripatum University,TH
TH0046,Stamford International University,TH
TH0047,Sukhothai Thammathirat Open University,TH
TH0048,Suranaree University of Technology,TH
TH0049,Thaksin University,TH
TH0050,Thammasat University,TH
TH0051,Ubon Ratchathani University,TH
TH0052,"University of the Thai Chamber of Commerce, Bangkok",TH
TH0053,Vongchavalitkul University,TH
TH0054,Walailak University,TH
TH0055,Webster University Thailand,TH
TH0056,Western University,TH
TJ0001,High Military Institute under the Ministry of Defense of the Republic of Tajikistan,TJ
TJ0002,High School of Border Troops Committee under the Government of the Republic of Tajikistan,TJ
TJ0003,High School of Security under the Ministry of Security of the Republic of Tajikistan,TJ
TJ0004,Institute of Business and Service of Tajikistan,TJ
TJ0005,Institute of Management of Kairakum,TJ
TJ0006,Open University of Ismoil Somoni,TJ
TJ0007,Open University of Pendjikent,TJ
TJ0008,Police Academy under the Ministry of Interior of the Republic of Tajikistan,TJ
TJ0009,Russian Tajik Modern Humanitarian University (Dushanbe),TJ
TJ0010,Russian Tajik Modern Humanitarian University (Khugand),TJ
TJ0011,"Russian-Tajik Slavic University, Dushanbe",TJ
TJ0012,State University of Khojand academician B. Gafurov,TJ
TJ0013,State University of Khorog M. Nazarshoyev,TJ
TJ0014,State University of Kulyab,TJ
TJ0015,State University of Kurgantube,TJ
TJ0016,"Tajik Agricultural University, Dushanbe",TJ
TJ0017,Tajik sports Institute,TJ
TJ0018,Tajik State Commercial University,TJ
TJ0019,Tajik State Institute of Art M. Tursunzade,TJ
TJ0020,Tajik State Institute of Languages,TJ
TJ0021,"Tajik State Institute of Law, Business and Politics",TJ
TJ0022,"Tajik State Medical University, Dushanbe",TJ
TJ0023,"Tajik State National University, Dushanbe",TJ
TJ0024,Tajik State Pedagogical University K. Juraev,TJ
TJ0025,Tajik Technical University academician M. Osimi,TJ
TJ0026,Tajik Technological University,TJ
TJ0027,Tax and Law Institute of Tajikistan,TJ
TN0001,Universit&#233; Arabe Priv&#233;e des Sciences,TN
TN0002,Universit&#233; Centrale Priv&#233;e d&#39;Administration des Affaires et de Technologie,TN
TN0003,"Universit&#233; de Droit, d&#39;Economie et de Gestion (Tunis II)",TN
TN0004,Universit&#233; de Gab&#232;s,TN
TN0005,Universit&#233; de Gafsa,TN
TN0006,Universit&#233; de Jendouba,TN
TN0007,Universit&#233; de Kairouan,TN
TN0008,Universit&#233; de la Manouba,TN
TN0009,Universit&#233; de Monastir,TN
TN0010,Universite de Sfax (Sud),TN
TN0011,Universite de Sousse,TN
TN0012,Universit&#233; de Tunis,TN
TN0013,Universit&#233; de Tunis El Manar,TN
TN0014,"Universit&#233; des Lettres, des Arts de des Sciences Humanines (Tunis II)",TN
TN0015,"Universit&#233; des Sciences, des Techniques et de Medicine (Tunis II)",TN
TN0016,Universit&#233; du 7 novembre &#224; Carthage,TN
TN0017,Universite Ezzitouna Tunis,TN
TN0018,Universit&#233; internationale priv&#233;e de management des affaires de Sfax,TN
TN0019,Universit&#233; Internationale Priv&#233;e de Sant&#233;,TN
TN0020,Universit&#233; Internationale Priv&#233;e de Tunis,TN
TN0021,Universit&#233; Libre de Tunis,TN
TN0022,Universit&#233; Libre du Sud,TN
TN0023,Universit&#233; M&#233;diterran&#233;enne Priv&#233;e de Tunis,TN
TN0024,Universit&#233; Priv&#233; de Technologies de l&#39;Information et de Management de l&#39;Entreprise,TN
TN0025,Universit&#233; Priv&#233;e d&#39;arts et Design,TN
TN0026,"Universit&#233; Priv&#233;e de l&#39;A&#233;ronautique et des Technologies, Tunis",TN
TN0027,Universit&#233; Priv&#233;e de Technnologie,TN
TN0028,Universit&#233; Priv&#233;e d&#39;Enseignement Sup&#233;rieur El Amel,TN
TN0029,"Universit&#233; Priv&#233;e des Sciences, Arts et Techniques de Sousse",TN
TN0030,Universit&#233; Priv&#233;e du Sud m&#233;diterran&#233;en,TN
TN0031,Universit&#233; Priv&#233;e Ibn Khaldoun,TN
TN0032,Universit&#233; Priv&#233;e Tunis Carthage,TN
TR0001,Abant Izzet Baysal University,TR
TR0002,Adiyaman University,TR
TR0003,Adnan Menderes University,TR
TR0004,Afyon Kocatepe University,TR
TR0005,Ahi Evran University,TR
TR0006,Akdeniz University,TR
TR0007,Aksaray University,TR
TR0008,Amasya University,TR
TR0009,Anadolu University (University of Anatolia),TR
TR0010,Ankara University,TR
TR0011,Ataturk University,TR
TR0012,Atilim University,TR
TR0013,Bahcesehir University,TR
TR0014,Balikesir University,TR
TR0015,Baskent University,TR
TR0016,Beykent University,TR
TR0017,Bilkent University,TR
TR0018,Bogazici Universitesi (University of the Bosphorus),TR
TR0019,Bozok University,TR
TR0020,Cag University,TR
TR0021,&#199;anakkale Onsekiz Mart University,TR
TR0022,Cankaya University,TR
TR0023,Celal Bayar University,TR
TR0024,&#199;ukurova University,TR
TR0025,Cumhuriyet University,TR
TR0026,Dicle University,TR
TR0027,Dogus University,TR
TR0028,Dokuz Eyl&#252;l University,TR
TR0029,Dumlupinar University,TR
TR0030,Duzce University,TR
TR0031,Ege University,TR
TR0032,Erciyes University,TR
TR0033,Erzincan University,TR
TR0034,Eskisehir Osmangazi University,TR
TR0035,"Fatih University, Istanbul",TR
TR0036,Firat University,TR
TR0037,Galatasaray University,TR
TR0038,Gazi University,TR
TR0039,Gaziantep University,TR
TR0040,Gaziosmanpasa University,TR
TR0041,Gebze Institute of Technology,TR
TR0042,Giresun University,TR
TR0043,Hacettepe University,TR
TR0044,Halic University,TR
TR0045,Harran University,TR
TR0046,Hitit University,TR
TR0047,In&#246;n&#252; University,TR
TR0048,Isik University,TR
TR0049,Istanbul Bilgi University,TR
TR0050,Istanbul Kultur University,TR
TR0051,Istanbul Technical University,TR
TR0052,Istanbul Ticaret University,TR
TR0053,Istanbul University,TR
TR0055,Izmir Institute of Technology,TR
TR0056,Izmir University of Economics,TR
TR0057,Kadir Has University,TR
TR0058,Kafkas University,TR
TR0059,Kahramanmaras S&#252;t&#231;&#252; Imam University,TR
TR0060,Karadeniz Technical University,TR
TR0061,Kastamonu University,TR
TR0062,Kirikkale University,TR
TR0063,"Koc University, Istanbul",TR
TR0064,Kocaeli University,TR
TR0065,Maltepe University,TR
TR0066,Marmara University,TR
TR0067,Mehmet Akif Ersoy University,TR
TR0068,Mersin University,TR
TR0069,Mimar Sinan University,TR
TR0070,Mugla University,TR
TR0071,Mustafa Kemal University,TR
TR0072,Namik Kemal University,TR
TR0073,Nigde University,TR
TR0074,Okan University,TR
TR0075,Ondokuz Mayis University,TR
TR0076,Ordu University,TR
TR0077,Orta Dogu Teknik Universitesi (Middle East Technical University),TR
TR0078,Pamukkale University,TR
TR0079,Rize University,TR
TR0080,Sabanci University,TR
TR0081,Sakarya University,TR
TR0082,Selcuk University,TR
TR0083,S&#252;leyman Demirel University,TR
TR0084,TOBB Economics and Technology University,TR
TR0085,Trakya University,TR
TR0086,Ufuk University,TR
TR0087,Uludag University,TR
TR0088,Usak University,TR
TR0089,Yasar University,TR
TR0090,"Yeditepe University, Istanbul",TR
TR0091,Yildiz Technical University,TR
TR0092,Y&#252;z&#252;nc&#252; Yil University,TR
TR0093,Zonguldak Karaelmas University,TR
TT0001,"University of the West Indies, Trinidad and Tobago",TT
TT0002,University of Trinidad and Tobago,TT
TW0001,Aletheia University,TW
TW0002,Asia University,TW
TW0003,Central Taiwan University of Science and Technology,TW
TW0004,Chang Jung Christian University,TW
TW0005,Chang-Gung University,TW
TW0006,Chaoyang University of Technology,TW
TW0007,Cheng Shiu University,TW
TW0008,Chia Nan University of Pharmacy and Science,TW
TW0009,Chienkuo Technology University,TW
TW0010,China Medical University,TW
TW0011,China University of Technology,TW
TW0012,Chinese Cultural University,TW
TW0013,Ching Yun University,TW
TW0014,Chung Shan Medical University,TW
TW0015,Chung Yuan Christian University,TW
TW0016,Chung-Hua University,TW
TW0017,Da-Yeh University,TW
TW0018,Far East University,TW
TW0019,Feng Chia University,TW
TW0020,Fo Guang University,TW
TW0021,Fooyin University,TW
TW0022,Fu Jen Catholic University,TW
TW0023,Gao Yuan University,TW
TW0024,Hsuan Chuang University,TW
TW0025,Huafan University,TW
TW0026,Hung Kuang University,TW
TW0027,I-Shou University,TW
TW0028,Kainan University,TW
TW0029,Kao Yuan University,TW
TW0030,Kaosiung Medical University,TW
TW0031,Kung Shan University,TW
TW0032,Ling Tung University,TW
TW0033,Lunghwa University of Science and Technology,TW
TW0034,Ming Chuan University,TW
TW0035,Ming-Chi University of Technology,TW
TW0036,Minghsin University of Science and Technology,TW
TW0037,Nanhua University,TW
TW0038,National Central University,TW
TW0039,National Changhua University of Education,TW
TW0040,National Cheng Kung University,TW
TW0041,National Chengchi University,TW
TW0042,National Chi Nan University,TW
TW0043,National Chiao Tung University,TW
TW0044,National Chiayi University,TW
TW0045,National Chung Cheng University,TW
TW0046,National Chung Hsing University,TW
TW0047,National Dong Hwa University,TW
TW0048,National Formosa University,TW
TW0049,National Hsinchu University of Education,TW
TW0050,National Hualien University of Education,TW
TW0051,National Ilan University,TW
TW0052,National Kaohsiung (First) University of Science and Technology,TW
TW0053,National Kaohsiung Marine University,TW
TW0054,National Kaohsiung Normal University,TW
TW0055,National Kaohsiung University of Applied Sciences,TW
TW0056,National Open University,TW
TW0057,National Penghu University,TW
TW0058,National Pingtung University of Education,TW
TW0059,National Pingtung University of Science and Technology,TW
TW0060,National Sun Yat-Sen University,TW
TW0061,National Taichung University of Education,TW
TW0062,National Taipei University,TW
TW0063,National Taipei University of Education,TW
TW0064,National Taipei University of Technology,TW
TW0065,National Taitung University,TW
TW0066,National Taiwan Normal University,TW
TW0067,National Taiwan Ocean University,TW
TW0068,National Taiwan University,TW
TW0069,National Taiwan University of Arts,TW
TW0070,National Taiwan University of Science and Technology,TW
TW0071,National Tsinghua University,TW
TW0072,National United University,TW
TW0073,National University of Kaohsiung,TW
TW0074,National University of Preparatory School for Overseas Chinese Students,TW
TW0075,National University of Tainan,TW
TW0076,National Yang-Ming University,TW
TW0077,National Yunlin University of Science and Technology,TW
TW0078,Open University of Kaoshiung,TW
TW0079,Providence University,TW
TW0080,Shih Chien University,TW
TW0081,Shih Hsin University,TW
TW0082,Shu-Te University,TW
TW0083,Soochow University,TW
TW0084,Southern Taiwan University of Technology,TW
TW0085,St. John&#39;s University,TW
TW0086,Tainan National University of the Arts,TW
TW0087,Tainan University of Technology,TW
TW0088,Taipei Medical University,TW
TW0089,Taipei Municipal University of Education,TW
TW0090,Taipei National University of Arts,TW
TW0091,Tajen University,TW
TW0092,Tamkang University,TW
TW0093,Tatung University,TW
TW0094,Tunghai University,TW
TW0095,Tzu Chi University,TW
TW0096,Vanung University,TW
TW0097,Yuan Ze University,TW
TW0098,Yuanpei University,TW
TZ0001,"Aga Khan University- Tanzania Institute of Higher Education, Upanga, Dar es Salaam",TZ
TZ0002,"Ardhi University, Dar es Salaam (University College of Lands and Architectural Studies until 2007)",TZ
TZ0003,"Hubert Kairuki Memorial University (HKMU), Dar es Salaam",TZ
TZ0004,"International Medical &#38; Technological University (IMTU), Dar es Salaam",TZ
TZ0005,"Mount Meru University, Morogoro",TZ
TZ0006,Muslim University of Morogoro,TZ
TZ0007,Mzumbe University,TZ
TZ0008,"Open University Of Tanzania (OUT), Dar es Salaam",TZ
TZ0009,"Saint John&#39;s University of Tanzania, Dodoma",TZ
TZ0010,"Sokoine University of Agriculture (SUA), Morogoro Town",TZ
TZ0011,"St. Augusine University of Tanzania (SAUT), Mwanza",TZ
TZ0012,State University of Zanzibar,TZ
TZ0013,Stefano Moshi Memorial University. Moshi,TZ
TZ0014,"The Muhimbili University of Health and Allied Sciences, Upanga, Dar es Salaam",TZ
TZ0015,"Tumaini University (TU), Moshi",TZ
TZ0016,"University of Arusha, Usa River",TZ
TZ0017,University of Bukoba (UOB),TZ
TZ0018,University of Dar es Salaam,TZ
TZ0019,University of Dodoma,TZ
TZ0020,Zanzibar University (ZU),TZ
UA0001,"Bila Tserkva State Agrarian University, Bila Tserkva",UA
UA0002,"Bukovinian State Medical Academy, Chernivtsi",UA
UA0003,"Cherkassy State University Bogdan Khmelnitsky, Cherkassy",UA
UA0004,Cherkasy State Technological University,UA
UA0005,"Chernihiv State Pedagogical University name after T.H. Shevchenko, Chernihiv",UA
UA0006,"Chernihiv State Technological University, Chernihiv",UA
UA0007,"Crimean State Agrarian University, Simferopol",UA
UA0008,"Crimean State Medical University S.I. Georgievsky, Simferopol",UA
UA0009,"Dniepropetrovsk National University, Dniepropetrovsk",UA
UA0010,"Dniepropetrovsk State Agrarian University, Dniepropetrovsk",UA
UA0011,"Dniepropetrovsk State Medical Academy, Dniepropetrovsk",UA
UA0012,"Dniepropetrovsk University of Economics and Law, Dniepropetrovsk",UA
UA0013,"Dniprodzerzhinsk State Technical University, Dnieprodzerzhynsk",UA
UA0014,"Donetsk National University, Donetsk",UA
UA0015,"Donetsk State M. Gorky Medical University, Donetsk",UA
UA0016,"Donetsk State Technical University (DonSTU), Donetsk",UA
UA0017,"Donetsk State University of Economics and Trade named Tugana-Baranovskogo, Donetsk",UA
UA0018,"Dragomanov National Pedagogical University, Kyiv",UA
UA0019,"Drohobych Ivan Franko State Teacher Training University, Drohobych",UA
UA0020,"East-Ukrainian National University, Luhansk",UA
UA0021,"European University of Information Systems, Management and Business (EUFIMB), Kyiv",UA
UA0022,"International Christian University - Kyiv, Kyiv",UA
UA0023,"International Science and Technology University, Kyiv",UA
UA0024,"International Slavonic University, Kharkiv",UA
UA0025,"International Solomon University, Kyiv",UA
UA0026,"International University of Finance, Kyiv",UA
UA0027,Ivan Franko National University of Lviv,UA
UA0029,"Ivano-Frankivsk National Technical University of Oil and Gas, Ivano-Frankivsk",UA
UA0030,"Ivano-Frankivsk State Medical Academy, Ivano-Frankivsk",UA
UA0031,"Kharkiv Military University, Kharkiv",UA
UA0032,"Kharkiv National V.N. Karazin University, Kharkiv",UA
UA0033,"Kharkiv State Automobile and Highway Technical University, Kharkiv",UA
UA0034,"Kharkiv State Grygory Skovoroda Pedagogical University, Kharkiv",UA
UA0035,"Kharkiv State Medical University, Kharkiv",UA
UA0036,"Kharkiv State Technical Farm University, Kharkiv",UA
UA0037,"Kharkiv State Technical University of Civil Engineering and Architecture, Kharkiv",UA
UA0038,"Kharkiv State Technical University of Radio Electronics, Kharkiv",UA
UA0039,"Kharkiv State University of Economics, Kharkiv",UA
UA0040,Kharkiv State University of Food Technology and Trade,UA
UA0041,"Kharkiv V. Docuchaiev State Agrarian University, Kharkiv",UA
UA0042,"Kherson State Agrarian University, Kherson",UA
UA0043,"Kherson State Pedagogical University, Kherson",UA
UA0044,"Kherson State Technical University, Kherson",UA
UA0045,"Kiev State University of Trade and Economics, Kyiv",UA
UA0046,"Kirovograd State Technical University, Kirovograd",UA
UA0047,"Kremenchuk State Polytechnic University, Kremenchuk",UA
UA0048,"Kryvyj Rih State Pedagogical University, Kryvyj Rih",UA
UA0049,"Kryvyj Rih Technical University, Kryvyj Rih",UA
UA0050,"Kyiv Institute Slavonic University, Kyiv",UA
UA0051,"Kyiv National University of Construction and Architecture, Kyiv",UA
UA0052,"Kyiv National University of Economics / KNUE, Kyiv",UA
UA0053,"Kyiv National University of Technologies and Design, Kyiv",UA
UA0054,"Kyiv State Linguistic University, Kyiv",UA
UA0055,"Kyiv State University of Culture and Arts, Kyiv",UA
UA0056,"Kyiv Taras Shevchenko National University, Kyiv",UA
UA0057,Kyiv University of Economy and Technologies of Transport,UA
UA0058,"Kyiv University of Law, Kyiv",UA
UA0059,"Lugansk State Agrarian University, Luhansk",UA
UA0060,"Luhansk State Medical University, Luhansk",UA
UA0061,"Luhansk Taras Shevchenko State Pedagogical University, Luhansk",UA
UA0062,"Lutsk State Technical University, Lutsk",UA
UA0063,"Lviv Danylo Halytsky State Medical University, Lviv",UA
UA0064,"Lviv State Agrarian University, Lviv",UA
UA0065,Mariupol Institute of Humanities of Donetsk National University (Donetsk National University),UA
UA0066,Melitopol Affiliate of Tavryda National University (Tavryda V.I. Vernadsky National University),UA
